function,count
"numpy.testing._private.utils.assert_array_equal(x=numpy.timedelta64, y=numpy.ndarray)",2
"numpy.timedelta64(str, str)",2
numpy.timedelta64.dtype,7
numpy.array(numpy.int64),2
"numpy.array(list[Union[float, int]])",5
numpy.array(list[float]),7
numpy.atleast_2d(arys=tuple[numpy.ndarray]),1
numpy.asarray(a=pandas.core.indexes.timedeltas.TimedeltaIndex),3
"numpy.asarray(a=xarray.core.indexing.PandasIndexAdapter, dtype=NoneType)",2
"numpy.concatenate(list[Union[list[float], numpy.ndarray]])",1
"numpy.ndarray.astype(numpy.ndarray, Type[builtins.float])",7
numpy.testing,47
"numpy.testing._private.utils.assert_array_equal(x=numpy.ndarray, y=pandas.core.indexes.datetimes.DatetimeIndex)",2
numpy.random.mtrand.RandomState(int),5
numpy.asarray(a=list[datetime.datetime]),1
"numpy.broadcast_to(array=numpy.ndarray, shape=tuple[int, int, int])",1
"numpy.result_type(numpy.ndarray, numpy.ndarray, numpy.ndarray)",1
numpy.ravel(a=pandas.core.indexes.numeric.Int64Index),1
numpy.ndarray <= int,10
"numpy.array_equal(a1=numpy.ndarray, a2=numpy.ndarray)",1
"numpy.where(numpy.bool_, numpy.ndarray, numpy.ndarray)",1
numpy.ndarray == int,7
numpy.ndarray & numpy.bool_,1
numpy.numpy.ndarrayool_ | numpy.ndarray,1
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[NoneType, int, NoneType], builtins.ellipsis]]",1
"numpy.asarray(a=list[list[Union[float, int]]])",1
"numpy.ndarray.transpose(numpy.ndarray, tuple[int, int, int])",1
"numpy.random.mtrand.RandomState.rand(numpy.random.mtrand.RandomState, int, int)",5
"numpy.zeros(tuple[int], dtype=Type[builtins.bool])",1
"numpy.broadcast(numpy.ndarray, str)",1
-numpy.ndarray,13
numpy.any(a=numpy.ndarray),2
numpy.int64 >= int,1
"numpy.result_type(numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray)",1
numpy.intp,2
"numpy.arange(int, dtype=Type[numpy.int64])",2
numpy.zeros_like(a=numpy.ndarray),3
numpy.ndarray.coords,1
numpy.ndarray.variable,1
numpy.ndarray.item(numpy.ndarray),6
"numpy.asarray(a=numpy.int64, dtype=numpy.dtype)",1
numpy.ndarray[tuple],2
"numpy.empty(int, dtype=Type[numpy.int64])",1
numpy.ndarray[numpy.ndarray] = numpy.ndarray,2
"numpy.result_type(numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray)",1
"numpy.ndarray[tuple[builtins.ellipsis, int]]",3
"numpy.transpose(a=numpy.ndarray, axes=tuple[int, int])",1
numpy.ndarray[tuple[NoneType]],1
numpy.array(list[list[list[int]]]),1
numpy.stack,5
"numpy.stack(arrays=list[numpy.ndarray], axis=int)",5
"numpy.prod(a=tuple[int, int, int])",3
"numpy.ndarray[tuple[int, slice[NoneType, int, NoneType], slice[NoneType, NoneType, NoneType], builtins.ellipsis]]",1
"numpy.cumprod(a=tuple[int, int, int])",1
"numpy.ndarray[tuple[int, slice[int, NoneType, NoneType], slice[NoneType, NoneType, NoneType], builtins.ellipsis]]",1
"numpy.cumprod(a=tuple[int, int])",1
"numpy.ndarray[tuple[int, slice[NoneType, int, NoneType], builtins.ellipsis]]",1
"numpy.ndarray[tuple[int, slice[int, NoneType, NoneType], builtins.ellipsis]]",1
numpy.asarray(a=builtins.range),12
"numpy.concatenate(tuple[numpy.ndarray, numpy.ndarray], axis=int)",1
numpy.concatenate,2
numpy.concatenate(list[xarray.core.dataarray.DataArray]),1
"numpy.full(fill_value=float, shape=tuple)",1
"numpy.ndarray[slice[NoneType, NoneType, NoneType]]",4
numpy.newaxis,12
"numpy.ndarray.reshape(numpy.ndarray, int, int)",16
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType]]]",2
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType], NoneType]]",2
"numpy.ndarray[tuple[NoneType, slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType]]]",1
"numpy.testing._private.utils.assert_array_equal(x=dict, y=dict)",1
Type[numpy.ndarray] in dict,1
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], NoneType, slice[NoneType, NoneType, NoneType]]]",1
numpy.ndarray.mean,3
numpy.ndarray - numpy.ndarray,6
"numpy.ndarray.mean(numpy.ndarray, axis=builtins.bool, keepdims=int)",1
numpy.ndarray * numpy.ndarray,10
"numpy.ndarray.mean(numpy.ndarray, axis=int)",2
numpy.<numpy.vectorize object at 0x7f89b8e6fe20>(args=tuple[numpy.ndarray]),1
"numpy.vectorize(otypes=str, pyfunc=builtins.function, signature=list[Type[builtins.float]])",1
"numpy.ndarray[tuple[builtins.ellipsis, NoneType]]",1
"numpy.linspace(num=int, start=int, stop=int)",45
"numpy.einsum(operands=tuple[str, numpy.ndarray, numpy.ndarray])",10
numpy.einsum,14
"numpy.einsum(operands=tuple[str, numpy.ndarray])",2
"numpy.asarray(a=list, dtype=numpy.dtype)",1
numpy.zeros(tuple[int]),3
"numpy.einsum(operands=tuple[str, numpy.ndarray, numpy.ndarray, numpy.ndarray])",2
dask.array.core.Array == numpy.int64,1
numpy.flagsostrj[str],4
"numpy.ndarray.reshape(numpy.ndarray, int, int, int)",16
numpy.ndarray.all,11
numpy.bool_.all,2
numpy.zeros(tuple),1
"numpy.einsum(kwargs=dict, operands=tuple[str, numpy.ndarray])",1
"numpy.einsum(kwargs=dict, operands=tuple[str, numpy.ndarray, numpy.ndarray])",1
"numpy.arange(int, int)",21
"numpy.atleast_1d(arys=tuple[tuple[int, int]])",1
numpy.flatnonzero(a=numpy.ndarray),2
numpy.logical_not(dask.array.core.Array),2
numpy.asarray(a=dask.array.core.Array),2
"numpy.result_type(dask.array.core.Array, numpy.ndarray)",1
"numpy.searchsorted(a=numpy.ndarray, v=numpy.ndarray)",1
"numpy.maximum(int, numpy.ndarray)",4
"numpy.sum(a=numpy.ndarray, axis=tuple[int, int])",2
"numpy.sum(a=numpy.ndarray, axis=NoneType)",2
"numpy.ndarray[tuple[numpy.ndarray, numpy.ndarray, numpy.ndarray]]",5
"numpy.sum(a=numpy.ndarray, axis=tuple[int, int], dtype=NoneType)",1
"numpy.ndarray.transpose(numpy.ndarray, tuple[int, int])",1
"numpy.result_type(numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray)",1
"numpy.result_type(numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray)",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], slice[NoneType, NoneType, NoneType], builtins.ellipsis]]",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], slice[NoneType, NoneType, NoneType], builtins.ellipsis]]",1
"numpy.asarray(a=numpy.float64, dtype=numpy.dtype)",1
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], int, builtins.ellipsis]]",1
numpy.array(list[numpy.ndarray]),5
"numpy.broadcast_to(array=numpy.ndarray, shape=tuple[int])",1
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[int, NoneType, NoneType], builtins.ellipsis]]",1
numpy.asarray(a=list),5
numpy.asarray(a=list[list]),1
"numpy.array(list[Union[float, int]], ndmin=int)",2
"numpy.array(list[int], ndmin=int)",2
numpy.ravel(a=pandas.core.indexes.numeric.Float64Index),1
numpy.ravel(a=pandas.core.indexes.base.Index),1
"numpy.zeros(tuple[int, int])",12
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType], numpy.ndarray]]",3
"numpy.testing._private.utils.assert_array_equal(x=xarray.conventions.BoolTypeArray, y=numpy.ndarray)",1
numpy.ravel(a=float),1
"numpy.testing._private.utils.assert_array_equal(x=numpy.ndarray, y=xarray.core.variable.Variable)",3
"numpy.pad(array=numpy.ndarray, kwargs=dict, mode=str, pad_width=list[tuple[int, int]])",1
"numpy.sum(a=list[tuple[int, int]], axis=int)",1
numpy.ndarray + numpy.ndarray,9
numpy.ones,4
"numpy.ones(dtype=Type[numpy.int64], shape=int)",1
numpy.nanmean,2
"numpy.nanstd(a=numpy.ndarray, axis=NoneType, ddof=int, dtype=NoneType)",1
"numpy.nanargmax(a=numpy.ndarray, axis=int)",1
numpy.ufunc.signature,1
numpy.ufunc.nout,1
"numpy.result_type(numpy.ndarray, numpy.ndarray, numpy.ndarray, dask.array.core.Array)",1
"numpy.result_type(dask.array.core.Array, numpy.ndarray, dask.array.core.Array)",1
"numpy.result_type(numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray)",1
numpy.pad,8
"numpy.swapaxes(a=numpy.ndarray, axis1=int, axis2=int)",2
numpy.ndarray.strides,1
numpy.lib,1
numpy.lib.stride_tricks.as_strided,1
"numpy.sum(a=numpy.ndarray, axis=int)",2
"numpy.core._multiarray_umath.normalize_axis_index(int, int)",3
numpy.lib.stride_tricks,1
"numpy.lib.stride_tricks.as_strided(shape=builtins.bool, strides=tuple[int, int, int], writeable=tuple[int, int, int], x=numpy.ndarray)",1
"numpy.ndarray[tuple[slice[int, NoneType, NoneType]]]",4
numpy.argmax,1
"numpy.argmax(a=numpy.ndarray, axis=int)",3
numpy.ix_(args=tuple[numpy.ndarray]),1
numpy.ix_,1
"numpy.result_type(dask.array.core.Array, dask.array.core.Array, dask.array.core.Array, dask.array.core.Array)",1
"numpy.meshgrid(kwargs=dict, xi=tuple[numpy.ndarray, numpy.ndarray])",1
"numpy.ndarray.reshape(numpy.ndarray, int)",4
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], slice[NoneType, int, NoneType], builtins.ellipsis]]",1
"numpy.cumsum(a=tuple[int, int, int, int, int])",1
dask.array.core.Array & numpy.bool_,1
"numpy.cumsum(a=tuple[int, int, int, int])",1
"numpy.ndarray[tuple[slice[int, int, NoneType], slice[int, int, NoneType], builtins.ellipsis]]",1
"numpy.full_like(a=xarray.core.variable.Variable, dtype=NoneType, fill_value=float)",1
numpy.full_like,3
"numpy.full_like(a=xarray.core.dataarray.DataArray, dtype=NoneType, fill_value=float)",1
"numpy.result_type(dask.array.core.Array, dask.array.core.Array, dask.array.core.Array, numpy.ndarray, numpy.ndarray)",1
"numpy.ndarray.astype(numpy.ndarray, Type[numpy.int32])",1
numpy.int32,3
"numpy.cumsum(a=tuple[int, int, int])",1
"numpy.ndarray[tuple[int, int, builtins.ellipsis]] = numpy.ndarray",1
numpy.ones(shape=int),12
numpy.lexsort(tuple[xarray.core.dataarray.DataArray]),1
"numpy.full_like(a=xarray.core.dataarray.DataArray, dtype=NoneType, fill_value=int)",1
"numpy.ones(shape=tuple[int, int])",14
"numpy.array(list[tuple[str, int]], dtype=list[tuple[str, Union[Type[builtins.object], str]]])",1
numpy.ndarray[list[int]],8
"numpy.ndarray[tuple[slinumpy.ndarraye[NoneType, NoneType, NoneType], builtins.ellipsis]] = numpy.ndarray",1
numpy.asarray(a=xarray.core.dataarray.DataArray),6
"numpy.testing._private.utils.assert_array_equal(x=xarray.core.variable.Variable, y=xarray.core.dataarray.DataArray)",1
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], int, builtins.ellipsis]]",1
numpy.asarray(a=list[list[str]]),1
"numpy.ndarray[tuple[list[list[int]], slice[NoneType, NoneType, NoneType]]]",5
"numpy.ndarray[tuple[int, int]] = int",1
"numpy.ndarray[tuple[int, sliinte[NoneType, NoneType, NoneType]]] = int",1
"numpy.ndarray[tuple[sliinte[NoneType, NoneType, NoneType], sliinte[NoneType, NoneType, NoneType]]] = int",1
"numpy.ndarray[tuple[sliinte[NoneType, NoneType, NoneType], int]] = int",1
"numpy.ndarray[tuple[list[int], sliinte[NoneType, NoneType, NoneType]]] = int",1
"numpy.ndarray[tuple[sliinte[NoneType, NoneType, NoneType], list[int]]] = int",1
"numpy.ndarray[tuple[numpy.ndarray, numpy.ndarray]] = numpy.ndarray",2
"numpy.ndarray[tuple[numpy.ndarray, slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType]]]",3
numpy.allclose,7
"numpy.allclose(a=numpy.ndarray, b=int)",2
"numpy.ones(shape=tuple[int, int, int])",2
"numpy.zeros(tuple[int, int, int])",3
"numpy.random.mtrand.RandomState.random(numpy.random.mtrand.RandomState, tuple[int, int, int])",2
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], list[int], list[int]]]",2
"numpy.ndarray[tuple[int, int, int]]",1
"numpy.testing._private.utils.assert_allclose(actual=numpy.ndarray, desired=numpy.float64)",3
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], numpy.ndarray, numpy.ndarray]]",1
"numpy.testing._private.utils.assert_array_equal(x=xarray.core.dataarray.DataArray, y=xarray.core.variable.Variable)",4
"numpy.full(fill_value=int, shape=tuple)",1
"numpy.testing._private.utils.assert_array_equal(x=xarray.core.dataarray.DataArray, y=xarray.core.dataarray.DataArray)",3
numpy.isscalar(element=numpy.timedelta64),1
numpy.array(numpy.timedelta64),1
"numpy.asarray(a=list[float], dtype=str)",1
"numpy.asarray(a=list[float], dtype=numpy.dtype)",1
"numpy.ndarray[tuple[slice[NoneType, NoneType, int], slice[NoneType, NoneType, int], builtins.ellipsis]]",1
"numpy.ndarray[tuple[slinumpy.ndarraye[int, int, NoneType], slinumpy.ndarraye[NoneType, NoneType, NoneType], builtins.ellipsis]] = numpy.ndarray",1
numpy.all,4
numpy.int64 == int,5
numpy.int64 != int,4
"numpy.ndarray[tuple[int, slinumpy.ndarraye[NoneType, NoneType, NoneType], builtins.ellipsis]] = numpy.ndarray",1
numpy.zeros(int),2
"numpy.ndarray[tuple[numpy.ndarray, numpy.ndarray, slice[NoneType, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[NoneType, NoneType, NoneType]]",1
"numpy.ndarray[tuple[numpy.ndarray, slinumpy.ndarraye[NoneType, NoneType, NoneType], slinumpy.ndarraye[NoneType, NoneType, NoneType]]] = numpy.ndarray",1
numpy.asarray(a=builtins.bool),2
"numpy.isscalar(element=tuple[str, numpy.int64, numpy.int64])",1
"numpy.ndarray[tuple] = tuple[str, numpy.int64, numpy.int64]",1
"numpy.empty(tuple, dtype=Type[builtins.object])",1
"numpy.asarray(a=list[tuple[str, int, int]])",1
"numpy.ndarray[slilist[tuple[str, int, int]]e[NoneType, NoneType, NoneType]] = list[tuple[str, int, int]]",1
numpy.ndarray.sum(numpy.ndarray),2
"numpy.testing._private.utils.assert_array_equal(x=xarray.core.dataarray.DataArray, y=numpy.ndarray)",3
"numpy.array(list[int], str)",4
"numpy.mean(a=numpy.ndarray, axis=NoneType)",1
numpy.complex,1
numpy.asarray(a=builtins.complex),2
"numpy.full(fill_value=int, shape=tuple[int, int])",2
"numpy.full(fill_value=int, shape=tuple[int, int, int])",1
"numpy.full(fill_value=float, shape=tuple[int, int])",2
"numpy.broadcast_to(array=numpy.ndarray, shape=tuple[int, int, int, int])",1
"numpy.ndarray.transpose(numpy.ndarray, tuple[int, int, int, int])",1
"numpy.linspace(num=int, start=float, stop=float)",15
"numpy.expand_dims(a=numpy.ndarray, axis=int)",5
"numpy.ndarray[tuple[int, int, slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType], builtins.ellipsis]]",1
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], int, int, slice[NoneType, NoneType, NoneType], builtins.ellipsis]]",1
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType], int, int, builtins.ellipsis]]",1
numpy.ones(shape=list[int]),6
numpy.ndarray.argsort(numpy.ndarray),1
"numpy.ndarray.clip(numpy.ndarray, int, int)",2
numpy.sin(numpy.ndarray),7
numpy.sin(xarray.core.dataarray.DataArray),2
numpy.ufunc.nin,2
"numpy.maximum(xarray.core.variable.Variable, xarray.core.dataarray.DataArray)",3
"numpy.maximum(numpy.ndarray, numpy.ndarray)",5
xarray.core.dataarray.DataArray + numpy.ndarray,2
numpy.ndarray + xarray.core.dataarray.DataArray,1
"numpy.add(numpy.ndarray, numpy.ndarray)",1
numpy.ndarray + numpy.float64,1
numpy.float64 + numpy.float64,1
"numpy.ndarray[tuple[NoneType, slice[NoneType, NoneType, NoneType]]]",5
numpy.bool_uiltins.numpy.bool_ool | numpy.bool_,1
numpy.meshgrid,2
"numpy.random.mtrand.RandomState.rand(numpy.random.mtrand.RandomState, int, int, int, int, int)",1
"numpy.ndarray.reshape(numpy.ndarray, tuple[int, int, int, int])",6
"numpy.ndarray.reshape(numpy.ndarray, tuple[int, int, int, int, int])",1
"numpy.ndarray.transpose(numpy.ndarray, tuple[int, int, int, int, int])",1
numpy.ravel(a=pandas.core.indexes.multi.MultiIndex),1
numpy.asarray(a=list[list[float]]),1
"numpy.ndarray[tuple[int, slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType], builtins.ellipsis]]",1
"numpy.ndarray[tuple[int, slice[NoneType, NoneType, NoneType], int, slice[NoneType, NoneType, NoneType], builtins.ellipsis]]",1
numpy.asarray(a=pandas.core.indexes.numeric.Int64Index),2
"numpy.ndarray[tuple[slifloate[NoneType, NoneType, int], int]] = float",2
"numpy.where(list[builtins.bool], numpy.ndarray, numpy.ndarray)",1
"numpy.cumsum(a=numpy.ndarray, axis=int)",1
"numpy.mean(a=numpy.ndarray, axis=int)",2
"numpy.mean(a=numpy.ndarray, axis=tuple[int])",1
"numpy.ndarray.mean(numpy.ndarray, keepdims=builtins.bool)",1
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], NoneType]]",6
"numpy.nanmean(a=numpy.ndarray, axis=Type[numpy.float16], dtype=NoneType)",1
numpy.asarray(a=numpy.float16),1
numpy.dtype == Type[numpy.float16],1
"numpy.nanmean(a=numpy.ndarray, axis=Type[numpy.float64], dtype=NoneType)",1
numpy.dtype == Type[numpy.float64],4
"numpy.asarray(a=float, dtype=Type[numpy.float64])",2
numpy.nanquantile,1
"numpy.nanquantile(a=numpy.ndarray, axis=numpy.ndarray, interpolation=str, q=numpy.ndarray)",1
numpy.nanpercentile,2
"numpy.asarray(a=numpy.ndarray, dtype=Type[numpy.float64])",1
"numpy.moveaxis(a=numpy.ndarray, destination=int, source=int)",1
"numpy.percentile(a=numpy.ndarray, axis=NoneType, q=numpy.float64)",1
"numpy.asarray(a=list[float], dtype=Type[numpy.float64])",2
"numpy.percentile(a=numpy.ndarray, axis=NoneType, q=numpy.ndarray)",1
"numpy.testing._private.utils.assert_allclose(actual=numpy.ndarray, desired=numpy.ndarray)",9
"numpy.nanpercentile(a=numpy.ndarray, axis=int, q=numpy.float64)",3
numpy.quantile,1
"numpy.percentile(a=numpy.ndarray, axis=int, q=numpy.float64)",1
"numpy.quantile(a=numpy.ndarray, axis=numpy.ndarray, interpolation=str, q=numpy.ndarray)",1
"numpy.percentile(a=numpy.ndarray, axis=int, q=numpy.ndarray)",1
"numpy.nanpercentile(a=numpy.ndarray, axis=list[int], q=numpy.float64)",2
"numpy.percentile(a=numpy.ndarray, axis=list[int], q=numpy.float64)",1
"numpy.percentile(a=numpy.ndarray, axis=list[int], q=numpy.ndarray)",1
"numpy.nanmean(a=numpy.ndarray, axis=NoneType, dtype=NoneType)",1
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType]]]",2
"numpy.testing._private.utils.assert_array_equal(x=list[int], y=list[int])",2
numpy.int64 == numpy.int64,1
"numpy.arange(numpy.int64, numpy.int64, NoneType)",1
"numpy.result_type(numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray)",1
numpy.concatenate(list[numpy.ndarray]),3
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[NoneType, int, NoneType]]]",3
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[int, NoneType, NoneType]]]",3
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[int, int, NoneType]]]",3
numpy.array(list[numpy.float64]),4
numpy.sum(a=numpy.ndarray),1
"numpy.sum(a=numpy.ndarray, axis=NoneType, dtype=NoneType)",1
"numpy.ndarray[slice[int, NoneType, NoneType]]",3
numpy.sum(a=xarray.core.dataarray.DataArray),1
"numpy.ndarray.sum(numpy.ndarray, int)",4
"numpy.sum(a=numpy.ndarray, axis=int, dtype=NoneType)",1
"numpy.ndarray.sum(numpy.ndarray, axis=int)",2
numpy.ndarray.sum,1
numpy.mean(a=numpy.ndarray),1
numpy.ndarray - numpy.float64,1
numpy.hstack(tup=list[numpy.ndarray]),1
numpy.mean(a=xarray.core.dataarray.DataArray),2
"numpy.asarray(a=int, dtype=numpy.dtype)",2
numpy.asarray(a=list[list[list[int]]]),1
numpy.asarray(a=list[list[list[float]]]),1
numpy.asarray(a=pandas.core.arrays.categorical.Categorical),1
int += numpy.float64,1
"numpy.asarray(a=pandas.core.arrays.interval.IntervalArray, dtype=numpy.dtype)",1
numpy.ravel(a=pandas.core.indexes.interval.IntervalIndex),1
numpy.dtype(pandas.core.dtypes.dtypes.IntervalDtype),1
"numpy.tile(A=numpy.ndarray, reps=tuple[int, int, int])",3
numpy.ndarray * float,5
numpy.ndarray.base,1
"numpy.testing._private.utils.assert_array_equal(x=pandas.core.indexes.base.Index, y=pandas.core.indexes.base.Index)",1
"numpy.testing._private.utils.assert_array_equal(x=pandas.core.indexes.numeric.Int64Index, y=list[int])",4
numpy.random.randn,4
"numpy.random.mtrand.RandomState.randn(numpy.random.mtrand.RandomState, int, int, int, int, int)",1
"numpy.testing._private.utils.assert_array_equal(x=list[int], y=numpy.ndarray)",1
"numpy.asarray(a=pandas.core.arrays.categorical.Categorical, dtype=numpy.dtype)",1
numpy.generic.item(numpy.float64),2
numpy.generic,2
numpy.random.mtrand.RandomState.random_sample,1
"numpy.ma.core.masked_where(a=numpy.ndarray, condition=numpy.ndarray)",1
numpy.ma.core.getmaskarray(arr=numpy.ma.core.MaskedArray),1
numpy.ma.core.MaskedArray.dtype,1
"numpy.asarray(a=numpy.ma.core.MaskedArray, dtype=numpy.dtype)",1
numpy.ndarray[numpy.ndarray] = float,3
"numpy.testing._private.utils.assert_array_equal(x=numpy.ma.core.MaskedArray, y=numpy.ma.core.MaskedArray)",1
numpy.ma.core.MaskedArray.mask,3
"numpy.ma.core.MaskedArray.filled(fill_value=float, self=numpy.ma.core.MaskedArray)",1
"numpy.testing._private.utils.assert_array_equal(x=numpy.ma.core.MaskedArray, y=numpy.ndarray)",1
"numpy.ma.floatore.MaskedArray[tuple[int, int]] = float",1
numpy.float64 == float,9
numpy.ndarray == float,2
"numpy.ma.core.MaskedArray(copy=numpy.ndarray, data=builtins.bool, mask=numpy.bool_)",1
"numpy.ma.core.MaskedArray(copy=numpy.ndarray, data=builtins.bool, mask=numpy.ndarray)",1
numpy.asarray(a=list[datetime.date]),1
numpy.asarray(a=datetime.date),1
numpy.isscalar(element=datetime.date),1
numpy.ndarray[tuple] = datetime.date,1
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], int, int, builtins.ellipsis]]",1
"numpy.diff(a=numpy.ndarray, axis=int)",3
numpy.dtype == Type[builtins.float],3
numpy.random.random,2
numpy.ndarray[int] = int,1
numpy.ndarray.imag,1
numpy.numpy.ndarrayool_ & numpy.ndarray,1
"numpy.random.mtrand.RandomState.random(numpy.random.mtrand.RandomState, size=tuple[int, int])",1
"numpy.full_like(a=xarray.core.variable.Variable, dtype=NoneType, fill_value=int)",1
"numpy.tensordot(a=numpy.ndarray, axes=tuple[list[int], list[int]], b=numpy.ndarray)",3
"numpy.ndarray[slice[NoneType, NoneType, int]]",5
"numpy.ndarray.astype(numpy.ndarray, Type[numpy.float32])",4
"numpy.pad(array=numpy.ndarray, kwargs=dict, mode=float, pad_width=tuple[tuple[int, int], tuple[int, int], tuple[int, int]])",2
"numpy.pad(array=numpy.ndarray, kwargs=dict, mode=int, pad_width=tuple[tuple[int, int], tuple[int, int], tuple[int, int]])",1
"numpy.pad(array=numpy.ndarray, kwargs=dict, mode=float, pad_width=tuple[int, int])",1
"numpy.pad(array=numpy.ndarray, kwargs=dict, mode=str, pad_width=NoneType)",1
"numpy.pad(array=numpy.ndarray, kwargs=dict, mode=str, pad_width=int)",2
"numpy.pad(array=numpy.ndarray, kwargs=dict, mode=str, pad_width=tuple[int, int])",1
"numpy.pad(array=numpy.ndarray, kwargs=dict, mode=str, pad_width=tuple[tuple[int, int], tuple[int, int], tuple[int, int]])",3
"numpy.pad(array=numpy.ndarray, mode=str, pad_width=list[tuple[int, int]])",1
"numpy.pad(array=numpy.ndarray, mode=str, pad_width=tuple[tuple[int, int], tuple[int, int], tuple[int, int]])",2
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, int], slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType], builtins.ellipsis]]",1
"numpy.nanmean(a=numpy.ndarray, axis=NoneType, dtype=int)",1
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[int, int, NoneType], slice[NoneType, NoneType, NoneType], builtins.ellipsis]]",1
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], int, slice[NoneType, NoneType, NoneType], builtins.ellipsis]]",1
"numpy.pad(array=numpy.ndarray, kwargs=dict, mode=float, pad_width=list[tuple[int, int]])",1
"numpy.lib.stride_tricks.as_strided(shape=builtins.bool, strides=tuple[int, int], writeable=tuple[int, int], x=numpy.ndarray)",1
"numpy.ndarray[sliinte[NoneType, int, NoneType]] = int",1
"numpy.lib.stride_tricks.as_strided(shape=builtins.bool, strides=tuple[int, int, int, int], writeable=tuple[int, int, int, int], x=numpy.ndarray)",1
"numpy.pad(array=numpy.ndarray, kwargs=dict, mode=builtins.bool, pad_width=list[tuple[int, int]])",1
"numpy.nanmean(a=numpy.ndarray, axis=int)",1
"numpy.testing._private.utils.assert_allclose(actual=pandas.core.indexes.range.RangeIndex, desired=xarray.core.dataarray.DataArray)",6
"numpy.nanstd(a=numpy.ndarray, axis=int, ddof=int, dtype=NoneType)",1
"numpy.nanmax(a=numpy.ndarray, axis=int)",2
numpy.asarray(a=xarray.core.dtypes.AlwaysLessThan),1
"numpy.amax(a=numpy.ndarray, axis=int)",2
"numpy.issubdtype(arg1=numpy.dtype, arg2=Type[numpy.number])",1
float + numpy.ndarray,2
numpy.asarray(a=NoneType),1
numpy.asarray(a=datetime.datetime),1
numpy.asarray(a=xarray.tests.test_dataset.TestDataset.test_constructor_0d.<locals>.Arbitrary),1
numpy.ravel(a=pandas.core.indexes.range.RangeIndex),1
"numpy.random.mtrand.RandomState.rand(numpy.random.mtrand.RandomState, int)",1
"numpy.testing._private.utils.assert_array_equal(x=xarray.core.dataarray.DataArray, y=numpy.float64)",3
"numpy.testing._private.utils.assert_array_equal(x=xarray.core.dataarray.DataArray, y=pandas.core.series.Series)",1
numpy.float32(list[int]),1
numpy.asarray(a=xarray.core.dataset.Dataset),1
"numpy.random.mtrand.RandomState.random(numpy.random.mtrand.RandomState, tuple[int])",1
"numpy.testing._private.utils.assert_array_equal(x=xarray.core.dataarray.DataArray, y=list[str])",4
numpy.empty_like(xarray.core.variable.IndexVariable),1
numpy.empty_like(xarray.core.variable.Variable),1
numpy.datetime64(str),7
