function,count
"numpy.dot(numpy.ndarray, numpy.ndarray)",1
numpy.arange,19
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], NoneType]]",8
numpy.ndarray ** numpy.ndarray,2
"numpy.rollaxis(a=numpy.ndarray, axis=int, start=int)",2
"numpy.eye(N=int, dtype=Type[builtins.int])",4
"numpy.ndarray[tuple[int, int]]",99
numpy.ndarray[list[int]] = int,2
"numpy.ndarray[tuple[int, int]] = numpy.float64",9
"numpy.round_(a=float, decimals=int)",1
numpy.float64 % float,2
numpy.integer,10
numpy.eye,7
numpy.diag(v=numpy.ndarray),4
numpy.float64 - numpy.ndarray,4
"numpy.ndarray[slinumpy.ndarraye[NoneType, NoneType, NoneType]] = numpy.ndarray",9
"numpy.zeros(int, dtype=Type[builtins.int])",3
numpy.float64 == int,33
"numpy.testing._private.utils.assert_almost_equal(actual=numpy.float64, decimal=int, desired=numpy.float64)",2
numpy.uint8 == int,7
"numpy.zeros(tuple[int, int], dtype=Type[builtins.int])",18
numpy.amin(a=list[int]),1
numpy.amax(a=list[int]),2
numpy.array(list[numpy.int64]),6
numpy.round_(a=numpy.ndarray),9
numpy.asarray(a=list[numpy.int64]),2
"numpy.maximum(tuple[int, int], tuple[int, int])",1
"numpy.minimum(tuple[int, int], numpy.ndarray)",2
"numpy.arange(numpy.int64, numpy.int64)",1
"numpy.asarray(a=tuple[int, int])",13
"numpy.maximum(tuple[int, int], numpy.ndarray)",1
"numpy.zeros_like(a=tuple[int, int])",1
numpy.meshgrid,8
"numpy.zeros(tuple[int, int, int], dtype=Type[numpy.uint8])",4
numpy.amin(a=list[numpy.int64]),2
numpy.amax(a=list[numpy.int64]),2
"numpy.vstack(tup=tuple[list[numpy.int64], list[numpy.int64]])",1
"numpy.minimum(tuple[int, int], tuple[int, int])",1
"numpy.lituple[int, int, int].index_tricks.RClass[tuple[int, int, int]]",3
"numpy.lituple[float, float, float].index_tricks.RClass[tuple[float, float, float]]",2
numpy.float64 % int,6
"numpy.arange(numpy.float64, numpy.float64, float)",1
"numpy.lituple[slice[numpy.float64, numpy.float64, float], slice[numpy.float64, numpy.float64, float], slice[numpy.float64, numpy.float64, float]].index_tricks.MGridClass[tuple[slice[numpy.float64, numpy.float64, float], slice[numpy.float64, numpy.float64, float], slice[numpy.float64, numpy.float64, float]]]",1
"numpy.ndarray[tuple[slice[int, int, NoneType], slice[int, int, NoneType], slice[int, int, NoneType]]]",17
"numpy.ndarray.astype(numpy.ndarray, Type[builtins.bool])",16
numpy.mgrid,39
"numpy.testing._private.utils.assert_allclose(actual=numpy.ndarray, desired=numpy.ndarray)",31
numpy.arcsin(float),1
"numpy.ellipeinc(numpy.float64, float)",1
"numpy.testing._private.utils.assert_allclose(actual=float, atol=float, desired=float)",2
"numpy.ellipkinc(numpy.float64, float)",1
int + numpy.float64,11
"numpy.testing._private.utils.assert_allclose(actual=float, atol=float, desired=numpy.float64)",1
"numpy.array(list[list[list[int]]], dtype=Type[numpy.uint8])",2
"numpy.asarray(a=tuple[int, int, int])",11
"numpy.minimum(tuple[int, int, int], numpy.ndarray)",2
"numpy.maximum(tuple[int, int, int], tuple[int, int, int])",1
"numpy.linspace(endpoint=builtins.bool, num=int, start=numpy.int64, stop=numpy.int64)",1
numpy.round,1
numpy.ceil(numpy.int64),1
numpy.float64 == float,11
"numpy.asarray(a=tuple[float, int])",1
"numpy.linspace(endpoint=builtins.bool, num=int, start=numpy.float64, stop=numpy.float64)",2
"numpy.testing._private.utils.assert_equal(actual=tuple[numpy.ndarray, numpy.ndarray], desired=list[list[Union[float, int]]])",1
"numpy.zeros(tuple[int, int], dtype=Type[builtins.bool])",15
numpy.ndarray.sum(numpy.ndarray),48
numpy.full,11
"numpy.full(dtype=Type[numpy.uint8], fill_value=int, shape=tuple[int, int, int])",1
"numpy.zeros(tuple[int, int, int], dtype=Type[builtins.bool])",1
numpy.random.mtrand.RandomState.randint,1
numpy.transpose(a=list[numpy.ndarray]),1
"numpy.random.mtrand.RandomState.randint(numpy.random.mtrand.RandomState, int)",2
"numpy.random.mtrand.RandomState.uniform(numpy.random.mtrand.RandomState, float, int)",2
"numpy.random.mtrand.RandomState.uniform(numpy.random.mtrand.RandomState, float, float)",1
numpy.ndarray.any(numpy.ndarray),12
"numpy.random.mtrand.RandomState.choice(numpy.random.mtrand.RandomState, list[builtins.function])",1
numpy.sqrt(float),4
numpy.ceil(numpy.float64),14
"numpy.ndarray[tuple[numpy.ndarray, numpy.ndarray]] = builtins.bool",2
"numpy.random.mtrand.RandomState.randint(numpy.random.mtrand.RandomState, int, int)",3
"numpy.random.mtrand.RandomState.randint(numpy.random.mtrand.RandomState, float, int)",1
numpy.random.mtrand.RandomState(int),25
"numpy.random.mtrand.RandomState.randint(numpy.random.mtrand.RandomState, int, int, size=int)",1
numpy.ndarray.all(numpy.ndarray),23
numpy.ndarray.all,27
"numpy.ndarray[tuple[sliinte[int, int, NoneType], sliinte[int, int, NoneType]]] = int",37
numpy.ndarray.any,4
"numpy.ndarray[tuple[sliinte[numpy.int64, numpy.int64, NoneType], sliinte[numpy.int64, numpy.int64, NoneType]]] = int",1
numpy.shape,1
numpy.any,5
"numpy.array(list[int], dtype=Type[numpy.int8])",8
numpy.ndarray.flatten(numpy.ndarray),10
"numpy.generic.astype(numpy.int8, Type[numpy.int64])",1
"numpy.promote_types(numpy.dtype, numpy.dtype)",1
numpy.dtype != numpy.dtype,4
numpy.ndarray.ravel(numpy.ndarray),66
numpy.bincount,3
"numpy.bincount(numpy.ndarray, minlength=int)",2
"numpy.array(list[int], dtype=Type[numpy.uint8])",7
"numpy.testing._private.utils.assert_equal(actual=tuple[int], desired=tuple[int])",2
numpy.int8,28
"numpy.array(list[int], dtype=Type[numpy.float16])",1
numpy.histogram,4
numpy.float16,4
"numpy.histogram(a=numpy.ndarray, bins=tuple[int, int], range=int)",1
"numpy.testing._private.utils.assert_almost_equal(actual=numpy.float16, decimal=int, desired=float)",2
numpy.zeros(int),11
numpy.ndarray[int] = int,32
"numpy.generic.astype(numpy.uint8, Type[numpy.int64])",2
numpy.ndarray.cumsum(numpy.ndarray),1
"numpy.interp(fp=numpy.ndarray, x=numpy.flatiter, xp=numpy.ndarray)",1
"numpy.polyfit(deg=int, x=numpy.ndarray, y=numpy.ndarray)",1
float <= numpy.float64,9
"numpy.histogram(a=numpy.ndarray, bins=NoneType, range=int)",1
"numpy.linspace(num=int, start=int, stop=int)",15
Type[numpy.uint8] in dict,1
"numpy.array(list[float], dtype=Type[numpy.float64])",2
Type[numpy.uint8] == str,1
"numpy.asarray(a=numpy.ndarray, dtype=Type[numpy.uint8])",1
"numpy.testing._private.utils.assert_array_almost_equal(x=numpy.ndarray, y=list[int])",6
"numpy.testing._private.utils.assert_array_almost_equal(x=numpy.ndarray, y=list[Union[float, int]])",3
"numpy.testing._private.utils.assert_array_almost_equal(x=numpy.ndarray, y=list[float])",1
numpy.float_,4
Type[numpy.uint16] in dict,1
numpy.isnan,6
"numpy.array(list[int], dtype=Type[numpy.uint16])",3
"numpy.ndarray[tuple[int, int]] = float",13
numpy.nan,19
numpy.dtype == Type[numpy.uint8],4
"numpy.asarray(a=numpy.ndarray, dtype=Type[numpy.uint16])",1
numpy.dtype == Type[numpy.uint16],4
numpy.dtype == Type[numpy.float64],6
numpy.ceil(float),8
"numpy.pad(array=numpy.ndarray, mode=str, pad_width=list[list[int]])",2
numpy.ndarray //= int,2
"numpy.arange(int, int, int)",6
numpy.transpose,3
"numpy.ndarray.reshape(numpy.ndarray, tuple[numpy.int64, int])",2
numpy.apply_along_axis,4
"numpy.apply_along_axis(arr=numpy.ndarray, axis=int, func1d=builtins.function, kwargs=dict)",2
numpy.int64 // int,4
numpy.int64 -= numpy.int64,1
numpy.ndarray >= numpy.int64,1
numpy.int64 - int,13
int - numpy.int64,9
int * numpy.int64,3
numpy.int64 += numpy.int64,1
numpy.int64 > int,7
numpy.count_nonzero(a=numpy.ndarray),7
"numpy.ndarray[slice[int, NoneType, int]]",2
numpy.int64 -= int,1
"numpy.ndarray[slice[int, NoneType, numpy.int64]]",2
int // numpy.int64,1
numpy.int64 == numpy.int64,5
numpy.product(args=tuple[list[int]]),5
"numpy.cumsum(a=numpy.ndarray, axis=int)",4
int / numpy.int64,2
"numpy.clip(a=numpy.ndarray, a_max=int, a_min=numpy.ndarray, out=NoneType)",1
"numpy.reshape(a=numpy.ndarray, newshape=tuple[numpy.int64, numpy.int64])",1
"numpy.meshgrid(kwargs=dict, xi=tuple[numpy.ndarray, numpy.ndarray])",6
"numpy.zeros(tuple[int, int], dtype=Type[numpy.float32])",5
"numpy.ndindex(shape=tuple[int, int])",1
numpy.take_along_axis,1
"numpy.product(args=tuple[list[numpy.ndarray], int])",1
"numpy.ndarray.reshape(numpy.ndarray, tuple[int, int, int, int])",5
"Type[numpy.uint16] in list[Type[Union[numpy.bool_, numpy.float16, numpy.float32, numpy.float64, numpy.int16, numpy.int32, numpy.int64, numpy.int8, numpy.longlong, numpy.uint16, numpy.uint32, numpy.uint64, numpy.uint8, numpy.ulonglong]]]",1
int / numpy.float64,9
"numpy.empty(tuple[int, int, int], numpy.dtype)",2
"numpy.generic.astype(numpy.uint16, Type[numpy.int64])",1
numpy.dtype(Type[numpy.uint16]),3
"numpy.issubdtype(arg1=Type[numpy.float64], arg2=Type[numpy.uint16])",1
numpy.pad,40
"numpy.ndarray.reshape(numpy.ndarray, numpy.ndarray)",3
"numpy.transpose(a=numpy.ndarray, axes=numpy.ndarray)",3
"numpy.clip(a=numpy.float64, a_max=NoneType, a_min=int)",1
numpy.ndarray.min,8
numpy.square(numpy.ndarray),5
numpy.log(numpy.float64),3
"numpy.ones(dtype=Type[builtins.float], shape=tuple[int, int])",1
numpy.cumsum,5
"numpy.product(args=tuple[tuple[int, int]])",1
numpy.transpose(a=numpy.ndarray),2
numpy.ndindex,1
"numpy.take_along_axis(arr=numpy.ndarray, axis=int, indices=numpy.ndarray)",1
"numpy.issubdtype(arg1=Type[numpy.uint16], arg2=Type[numpy.floating])",2
"numpy.product(args=tuple[tuple[int, int, int]])",1
"numpy.ndindex(shape=tuple[int, int, int])",1
"numpy.ndarray.reshape(numpy.ndarray, tuple[int, int, int, int, int, int])",1
numpy.abs,6
"numpy.ndarray.astype(numpy.ndarray, Type[numpy.float64])",35
numpy.ones(shape=list[int]),2
numpy.ndarray ** float,8
numpy.log2(numpy.ndarray),2
"numpy.arange(int, int, int, Type[numpy.uint8])",3
int ** numpy.ndarray,1
numpy.uint8(numpy.ndarray),2
int / numpy.ndarray,5
float - numpy.ndarray,13
numpy.double,68
"numpy.linspace(num=int, start=int, stop=float)",9
"numpy.percentile(a=numpy.ndarray, q=list[int])",1
not numpy.bool_,9
"numpy.allclose(a=list[int], b=numpy.ndarray)",1
"numpy.allclose(a=list[int], b=dask.array.core.Array)",1
"numpy.unique(ar=numpy.ndarray, return_counts=builtins.bool)",3
numpy.cumsum(a=numpy.ndarray),12
"numpy.ndarray.reshape(numpy.ndarray, tuple[int])",2
"numpy.unique(ar=numpy.ndarray, return_counts=builtins.bool, return_inverse=builtins.bool)",1
"numpy.interp(fp=numpy.ndarray, x=numpy.ndarray, xp=numpy.ndarray)",2
"numpy.ndarray.transpose(numpy.ndarray, int, int, int)",1
"numpy.array(numpy.ndarray, copy=int, ndmin=builtins.bool)",3
numpy.ndarray /= numpy.float64,13
"numpy.asarray(a=list[tuple[numpy.ndarray, numpy.ndarray]])",1
numpy.isscalar(element=int),13
numpy.log(float),3
numpy.mean(a=numpy.ndarray),22
numpy.flatiter[int],3
"numpy.transpose(a=tuple[numpy.ndarray, numpy.ndarray, numpy.ndarray])",3
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[NoneType, int, NoneType]]]",23
"numpy.full(dtype=Type[builtins.float], fill_value=int, shape=int)",4
"numpy.asarray(a=numpy.ndarray, dtype=Type[builtins.float])",4
numpy.log(numpy.ndarray),2
numpy.zeros_like,12
"numpy.zeros_like(a=numpy.ndarray, dtype=Type[builtins.bool])",2
numpy.ndarray == numpy.float64,7
numpy.ndarray &= numpy.ndarray,2
"numpy.ndarray[tuple[numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray]]",3
numpy.argsort(a=numpy.ndarray),10
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[int, int, NoneType]]]",6
numpy.hstack(tup=list[numpy.ndarray]),10
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[int, NoneType, NoneType]]]",20
numpy.float64 * float,6
numpy.array(list),6
"numpy.lituple[float, int, int].index_tricks.RClass[tuple[float, int, int]]",2
numpy.isscalar(element=list[int]),4
"numpy.ones(shape=tuple[int, int, int, int])",5
"numpy.transpose(a=tuple[numpy.ndarray, numpy.ndarray, numpy.ndarray, numpy.ndarray])",1
numpy.isscalar(element=float),5
"numpy.full(dtype=Type[builtins.float], fill_value=float, shape=int)",2
"numpy.ndarray[tuple[numpy.ndarray, numpy.ndarray, numpy.ndarray]]",9
"numpy.ndarray[tuple[slibuiltins.boole[int, NoneType, NoneType]]] = builtins.bool",1
"numpy.ndarray[tuple[slibuiltins.boole[NoneType, NoneType, NoneType], slibuiltins.boole[int, NoneType, NoneType]]] = builtins.bool",1
"numpy.empty(tuple[int, int])",12
numpy.argmax(a=numpy.ndarray),11
numpy.log10(numpy.float64),3
"numpy.pad(array=numpy.ndarray, mode=str, pad_width=int)",7
"numpy.issubdtype(arg1=Type[numpy.bool_], arg2=Type[numpy.floating])",1
"numpy.asarray(a=list[int], dtype=Type[builtins.float])",2
"numpy.ndarray[tuple[slibuiltins.boole[NoneType, int, NoneType]]] = builtins.bool",1
"numpy.ndarray[tuple[slibuiltins.boole[NoneType, NoneType, NoneType], slibuiltins.boole[NoneType, int, NoneType]]] = builtins.bool",1
"numpy.ndarray.cumsum(numpy.ndarray, axis=int)",1
numpy.ndarray[numpy.int64],16
numpy.float64 > numpy.float64,31
numpy.float64 > int,8
numpy.ones,58
"numpy.ones(dtype=Type[numpy.uint8], shape=tuple[int, int])",24
numpy.ndarray.cumsum,1
"numpy.logspace(num=int, start=float, stop=float)",1
numpy.dstack(tup=list[skimage.feature._hessian_det_appx._memoryviewslice]),1
"numpy.array(list[tuple[int, int]])",3
"numpy.clip(a=numpy.float64, a_max=int, a_min=int)",2
numpy.float64 * int,6
numpy.float64 + float,7
"numpy.empty(tuple[int, int], Type[builtins.int])",1
"numpy.pad(array=numpy.ndarray, mode=str, pad_width=list[tuple[int, int]])",5
"numpy.logical_or(numpy.ndarray, numpy.ndarray)",2
"numpy.isscalar(element=list[Union[float, int]])",1
"numpy.asarray(a=list[Union[float, int]], dtype=Type[builtins.float])",1
float / numpy.float64,4
numpy.asarray(a=list[list[int]]),6
numpy.inf,25
"numpy.transpose(a=tuple[numpy.ndarray, numpy.ndarray])",2
numpy.delete,1
"numpy.ndarray[slice[NoneType, NoneType, NoneType]]",1
numpy.random.mtrand.RandomState(),1
"numpy.random.mtrand.RandomState.randn(numpy.random.mtrand.RandomState, int)",5
"numpy.array(numpy.ndarray, dtype=Type[numpy.int32])",8
numpy.ndarray & numpy.ndarray,29
int <= numpy.ndarray,2
"numpy.ndarray[tuple[numpy.ndarray, slice[NoneType, NoneType, NoneType]]]",6
"numpy.array(numpy.ndarray, copy=Type[numpy.int64], dtype=builtins.bool, order=str)",2
numpy.isinf(float),2
"numpy.delete(arr=numpy.ndarray, axis=int, obj=tuple)",1
"numpy.random.mtrand.RandomState.seed(numpy.random.mtrand.RandomState, int)",15
numpy.intp,15
"numpy.zeros(tuple[int, int], dtype=str, order=Type[builtins.bool])",1
"numpy.ndarray.view(numpy.ndarray, Type[numpy.uint8])",1
"numpy.array(list[list[int]], dtype=Type[builtins.bool])",7
numpy.int32,26
"numpy.testing._private.utils.assert_array_equal(x=numpy.ndarray, y=tuple[builtins.bool, builtins.bool, builtins.bool, builtins.bool])",1
"numpy.ones(dtype=Type[builtins.bool], shape=tuple[int, int])",20
"numpy.zeros(tuple[int, int], numpy.dtype)",3
"numpy.zeros(tuple[int, int], Type[builtins.bool])",5
numpy.ndarray >= numpy.ndarray,10
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], slice[NoneType, NoneType, NoneType]]]",22
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], slice[int, NoneType, NoneType]]]",8
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], slice[NoneType, NoneType, NoneType]]]",16
"numpy.ndarray[tuple[slice[NoneType, int, NoneType], slice[int, NoneType, NoneType]]]",7
"numpy.ndarray[tuple[slice[int, NoneType, NoneType], slice[NoneType, int, NoneType]]]",8
"numpy.lituple[slice[int, int, NoneType], slice[int, int, NoneType]].index_tricks.MGridClass[tuple[slice[int, int, NoneType], slice[int, int, NoneType]]]",20
numpy.ndarray | numpy.ndarray,7
"numpy.arange(int, dtype=Type[numpy.int32])",1
"numpy.zeros(tuple[int], Type[builtins.bool])",1
"numpy.ndarray[slinumpy.ndarraye[int, NoneType, NoneType]] = numpy.ndarray",4
"numpy.zeros(tuple[int, int, int], dtype=Type[numpy.float64])",7
numpy.ndarray[numpy.ndarray] = builtins.bool,5
numpy.ndarray.itemsize,3
"numpy.ndarray.strides = tuple[int, int, int]",1
numpy.ndarray > numpy.ndarray,8
"numpy.ndarray[tuple[builtins.ellipsis, slice[int, int, NoneType]]]",2
numpy.column_stack(tup=list[numpy.ndarray]),5
"numpy.array(list[list[Union[int, int, numpy.float64]]])",2
"numpy.mean(a=numpy.ndarray, axis=int)",6
"numpy.array(list[list[Union[float, int, int, numpy.float64]]])",1
numpy.vstack(tup=list[numpy.ndarray]),12
numpy.ndarray /= numpy.ndarray,11
numpy.mean,13
numpy.ones(shape=int),16
"numpy.ndarray[tuple[slinumpy.ndarraye[NoneType, int, NoneType], int]] = numpy.ndarray",8
"numpy.ndarray[tuple[slinumpy.ndarraye[int, NoneType, NoneType], int]] = numpy.ndarray",6
"numpy.ndarray[tuple[sliinte[int, NoneType, NoneType], int]] = int",1
numpy.linalg,25
numpy.flatiter[list[int]] = numpy.ndarray,1
"numpy.ndarray[int] = tuple[int, int, int]",2
"numpy.ndarray[tuple[int, int]] = int",99
"numpy.round_(a=tuple[numpy.float64, numpy.float64])",2
numpy.dtype == Type[numpy.float32],2
"numpy.clip(a=numpy.ndarray, a_max=numpy.float64, a_min=numpy.float64, out=numpy.ndarray)",1
"numpy.ndarray.view(numpy.ndarray, str)",2
"numpy.unique(ar=numpy.ndarray, return_index=builtins.bool)",2
numpy.ndarray |= numpy.ndarray,3
"numpy.zeros(tuple[int, int], Type[numpy.uint8])",3
"numpy.ndarray[tuple[slinumpy.ndarraye[int, int, NoneType], slinumpy.ndarraye[int, int, NoneType]]] = numpy.ndarray",10
numpy.ascontiguousarray,11
"numpy.ascontiguousarray(a=numpy.ndarray, dtype=Type[numpy.uint8])",4
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], NoneType, slice[NoneType, NoneType, NoneType]]]",1
"numpy.zeros(int, dtype=Type[builtins.bool])",2
"numpy.gradient(f=numpy.ndarray, kwargs=dict)",1
"numpy.ndarray[tuple[int, int, int]] = int",19
numpy.gradient(f=numpy.ndarray),6
numpy.gradient,1
"numpy.ndarray[tuple[builtins.ellipsis, int, int]] = numpy.ndarray",2
numpy.linalg.eigvalsh(a=numpy.ndarray),2
"numpy.transpose(a=numpy.ndarray, axes=tuple[int, int, int, int])",2
numpy.argmin(a=numpy.ndarray),3
numpy.min,3
numpy.array(skimage.feature._hessian_det_appx._memoryviewslice),1
numpy.linalg.det(a=numpy.ndarray),4
numpy.int64 <= numpy.int64,2
numpy.obj2sctype(rep=Type[numpy.float64]),1
"numpy.ndarray[tuple[slifloate[NoneType, int, NoneType], slifloate[NoneType, int, NoneType]]] = float",2
numpy.random.seed,3
numpy.sort,7
numpy.sort(a=numpy.ndarray),10
"numpy.ndarray[tuple[sliinte[int, NoneType, NoneType], sliinte[int, NoneType, NoneType]]] = int",2
"numpy.zeros(tuple[int], dtype=Type[numpy.float64])",4
"numpy.zeros_like(a=numpy.ndarray, dtype=Type[numpy.float64])",6
"numpy.ndarray[tuple[slice[numpy.int64, numpy.int64, NoneType], slice[numpy.int64, numpy.int64, NoneType]]]",5
"numpy.ndarray[slituple[numpy.float64, numpy.float64]e[NoneType, NoneType, NoneType]] = tuple[numpy.float64, numpy.float64]",2
"numpy.linalg.solve(a=numpy.ndarray, b=numpy.ndarray)",2
numpy.float64 <= numpy.float64,13
numpy.int64 + numpy.float64,1
"numpy.testing._private.utils.assert_array_equal(x=numpy.ndarray, y=tuple[float, float])",3
"numpy.pad(array=numpy.ndarray, kwargs=dict, mode=str, pad_width=int)",4
numpy.spacing(int),1
"numpy.ndarray[tuple[int, slituple[numpy.float64, numpy.float64]e[NoneType, NoneType, NoneType]]] = tuple[numpy.float64, numpy.float64]",2
numpy.linalg.LinAlgError,2
float > numpy.float64,2
"numpy.delete(arr=numpy.ndarray, axis=int, obj=tuple[int, int, int, int, int, int, int, int, int, int, int, int])",1
"numpy.delete(arr=numpy.ndarray, axis=int, obj=tuple[int, int, int, int, int, int, int, int, int, int, int])",1
"numpy.delete(arr=numpy.ndarray, axis=int, obj=tuple[int, int, int, int, int, int, int, int])",1
numpy.int64 == int,29
numpy.isfinite(numpy.ndarray),3
"numpy.isfinite(tuple[numpy.ndarray, numpy.ndarray])",1
numpy.diff,6
"numpy.ndarray[tuple[slinumpy.ndarraye[NoneType, NoneType, NoneType], slinumpy.ndarraye[NoneType, int, NoneType]]] = numpy.ndarray",4
"numpy.diff(a=numpy.ndarray, axis=int, n=int)",2
"numpy.ndarray[tuple[int, slinumpy.ndarraye[NoneType, NoneType, NoneType], slinumpy.ndarraye[NoneType, NoneType, NoneType]]] = numpy.ndarray",4
"numpy.multiply(numpy.ndarray, numpy.ndarray)",2
"numpy.empty(tuple[int, int, int, int], dtype=Type[builtins.float])",1
"numpy.ndarray[tuple[int, int, slinumpy.ndarraye[NoneType, NoneType, NoneType], slinumpy.ndarraye[NoneType, NoneType, NoneType]]] = numpy.ndarray",1
"numpy.ndarray[tuple[int, slice[NoneType, NoneType, NoneType], slice[int, int, NoneType], slice[int, int, NoneType]]]",2
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, int], slice[NoneType, NoneType, int]]]",2
"numpy.ndarray.swapaxes(numpy.ndarray, int, int)",2
"numpy.ndarray[tuple[slinumpy.ndarraye[NoneType, int, NoneType], slinumpy.ndarraye[NoneType, NoneType, NoneType]]] = numpy.ndarray",1
"numpy.empty(tuple[int, int, int], dtype=Type[builtins.float])",1
"numpy.ndarray[tuple[int, slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType]]]",3
"numpy.empty(tuple[int, int, int])",4
"numpy.ndarray[tuple[slinumpy.ndarraye[NoneType, int, NoneType], slinumpy.ndarraye[NoneType, NoneType, NoneType], slinumpy.ndarraye[NoneType, NoneType, NoneType]]] = numpy.ndarray",1
"numpy.ndarray[tuple[slinumpy.ndarraye[int, int, NoneType], slinumpy.ndarraye[NoneType, NoneType, NoneType], slinumpy.ndarraye[NoneType, NoneType, NoneType]]] = numpy.ndarray",1
"numpy.sum(a=numpy.ndarray, axis=int)",14
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType], NoneType]]",3
int == numpy.float64,2
"numpy.testing._private.utils.assert_almost_equal(actual=numpy.float64, desired=int)",6
"numpy.ndarray[tuple[slice[NoneType, NoneType, NoneType], slice[NoneType, NoneType, NoneType], slice[int, int, NoneType]]]",3
"numpy.ndarray[tuple[slinumpy.ndarraye[NoneType, NoneType, NoneType], slinumpy.ndarraye[NoneType, NoneType, NoneType], slinumpy.ndarraye[int, int, NoneType]]] = numpy.ndarray",1
"numpy.ndarray[tuple[int, int, slice[int, int, NoneType]]]",1
"numpy.array(list[int], copy=int, ndmin=builtins.bool)",1
"numpy.array(tuple[float, int, float], copy=int, ndmin=builtins.bool)",1
numpy.float64 /= numpy.float64,5
"numpy.ones(dtype=Type[numpy.float32], shape=tuple[int, int])",3
numpy.concatenate(tuple[numpy.ndarray]),2
numpy.hstack(tup=list[numpy.int64]),1
numpy.unique(ar=numpy.ndarray),21
"numpy.testing._private.utils.assert_allclose(actual=numpy.ndarray, desired=list[float])",1
numpy.hstack(tup=list[numpy.float32]),1
"numpy.ones(dtype=Type[numpy.int8], shape=tuple[int, int])",3
"numpy.ones(dtype=Type[numpy.float64], shape=tuple[int, int])",1
numpy.hstack(tup=list[numpy.float64]),1
numpy.ndarray == str,2
numpy.flatnonzero(a=numpy.ndarray),4
"numpy.concatenate(tuple[numpy.ndarray, numpy.ndarray, numpy.ndarray])",2
"numpy.testing._private.utils.assert_array_equal(x=numpy.ndarray, y=list[list[list[tuple[int, int]]]])",1
numpy.hstack(tup=tuple[numpy.ndarray]),1
"numpy.asarray(a=tuple[float, float, float], dtype=Type[numpy.float64])",2
numpy.random.mtrand.RandomState.choice,4
numpy.copy(a=numpy.ndarray),10
numpy.count_nonzero,1
numpy.atleast_2d(arys=tuple[numpy.ndarray]),6
"numpy.empty(tuple[int, int], dtype=Type[numpy.float64])",3
"numpy.ndarray[tuple[slinumpy.ndarraye[int, int, NoneType], slinumpy.ndarraye[NoneType, NoneType, NoneType]]] = numpy.ndarray",3
"numpy.ndarray[tuple[slinumpy.ndarraye[NoneType, NoneType, NoneType], slinumpy.ndarraye[int, int, NoneType]]] = numpy.ndarray",5
"numpy.ndarray[tuple[slice[int, int, NoneType], slice[int, int, NoneType], slice[NoneType, NoneType, NoneType]]]",1
"numpy.zeros(tuple[int, int, int, int, int])",3
"numpy.minimum(numpy.ndarray, float)",1
"numpy.ndarray[tuple[int, int, slinumpy.ndarraye[NoneType, NoneType, NoneType]]] = numpy.ndarray",1
"numpy.ndarray[sliinte[int, NoneType, NoneType]] = int",1
"numpy.ndarray[tuple[int, int, numpy.int64]]",1
numpy.ndarray += numpy.float64,3
numpy.max,21
"numpy.amax(a=numpy.ndarray, axis=int)",6
"numpy.rot90(k=int, m=numpy.ndarray)",2
"numpy.testing._private.utils.assert_almost_equal(actual=numpy.ndarray, decimal=int, desired=list[int])",1
"numpy.testing._private.utils.assert_almost_equal(actual=numpy.ndarray, decimal=int, desired=numpy.float64)",1
"numpy.zeros(tuple[int, int], dtype=str)",9
"numpy.ndarray[tuple[list[int], slice[NoneType, NoneType, NoneType]]]",1
"numpy.ndarray[tuple[int, slice[int, int, NoneType]]]",2
numpy.empty_like,8
"numpy.empty_like(numpy.ndarray, dtype=Type[numpy.float64])",3
numpy.ndarray.argmax,1
numpy.roll,10
"numpy.roll(a=numpy.ndarray, axis=int, shift=int)",8
"numpy.ndarray.argmax(numpy.ndarray, axis=int)",1
numpy.array(list[list[builtins.bool]]),5
"numpy.issubdtype(arg1=numpy.dtype, arg2=Type[numpy.bool_])",2
"numpy.argmin(a=numpy.ndarray, axis=int)",3
"numpy.column_stack(tup=tuple[numpy.ndarray, numpy.ndarray])",3
"numpy.ndarray[tuple[slituple[int, int]e[int, int, NoneType], int]] = tuple[int, int]",3
numpy.bool_,16
numpy.argmin,3
"numpy.testing._private.utils.assert_equal(actual=numpy.ndarray, desired=list[list[int]])",3
"numpy.ndarray[tuple[numpy.ndarray, numpy.ndarray]] = float",1
numpy.finfo(dtype=Type[numpy.float64]),2
numpy.ndarray[numpy.ndarray] = numpy.float64,1
"numpy.asarray(a=tuple[int, int], dtype=Type[builtins.float])",4
"numpy.full(dtype=str, fill_value=float, shape=int)",2
"numpy.ndarray[slice[NoneType, NoneType, int]]",17
